Timestamp,SampleIndex,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
00:00,335,3.896527844943357,1.0186972290343221,-1.6389838260361058,110.8595500996974,168.55696711509185,149.02377490305136,-2.8184986047972833,-3.7099423516092003,-2.726767089543447
00:00,336,-0.2920404518521411,4.597671205845062,-10.35769970085613,-247.97599738154892,-233.73916694217525,261.9843835143554,-2.604798083278995,-2.3303634206142236,-2.7691763747098195
00:00,337,2.6093107040212926,0.7265188242141851,1.853852711645603,-242.11979382966769,286.3786403346181,237.0146628208158,-3.1162543530393934,-3.2952624618749127,-3.112016866888262
00:00,338,1.3923119132991997,-8.293100548297557,16.097836770418148,-39.02008926241832,196.5302045695505,174.9632435946382,-4.272809924143774,-4.796165613988127,-5.0841351184287165
00:00,339,3.4079713925838564,-1.7717180535964665,8.409451090317837,83.33021517292987,97.95775105809611,27.9188285502399,-2.5365493214460297,-2.336136450670069,-2.299297145310181
00:00,340,1.2375675774723613,-2.0127322367090263,6.597715091308902,63.808057035289394,-154.9814614625801,-52.14581998659631,1.0539003333402825,1.102845449502385,1.026041603856068
00:00,341,0.817934608538392,7.778889885568643,7.797606119109807,-149.58592720041108,-22.283516876812207,40.81224388241459,-4.041263096418776,-4.586229284458117,-4.308052559505193
00:00,342,0.4720805039674394,6.779213151418924,6.4325284145567805,71.35684600004618,-13.969287253099473,-31.398608607827303,4.304211997275724,4.693295211233295,4.297340475251923
00:00,343,0.8036575252550779,-1.837899389406446,-2.2957978185967693,-286.332140040277,-71.84658863121685,233.8678054801183,0.5904225203699355,0.7486586153581368,0.06837372075010117
00:00,344,1.278028737316554,2.662317585729489,8.862748249501719,-2.537215073872449,-1.7383713597383006,0.3322416584432482,0.7619050326455565,-0.07965529181512082,-0.053144081657458486
00:01,345,1.959691377140477,3.277791159489474,9.704710022755444,0.7379774118199016,0.8149852067831935,-0.1867583033924205,-4.10387267661927,-3.916005327155761,-3.743663750263546
00:01,346,1.7509479384397404,3.125267421534252,9.169415263770679,0.8352061492777663,0.45320104297416525,0.676420740085404,-2.437094961161511,-3.0197928824896247,-2.228827605463481
00:01,347,1.7758341065362466,3.346774596121781,9.32803602515629,1.3351742800889075,0.06949853126142008,0.8318568152596401,-3.7995646821071087,-3.453551509585826,-3.4370006759119365
00:01,348,1.9043491622940985,3.0973226857253797,9.01431894104856,0.04488625771946819,0.0008779215482052072,0.20641787439017345,-3.677390701741568,-3.7583624611216626,-3.832036894158381
00:01,349,1.9019148098412235,2.942281978264698,9.737014347719892,0.2673600705126779,0.5144899102951732,0.744624029427665,-2.4521352815879904,-2.345074326158309,-3.100430804186666
00:01,350,1.6869302583991805,3.0506994079785708,9.716102846878673,0.15907327543829275,0.6365599628967595,0.3387782640685115,-3.746228493171822,-3.7626076807111217,-3.239885873480241
00:01,351,1.856229702052154,3.2697673314978695,9.14251273662714,0.5840246589904563,0.7263564578357412,0.3511029688646713,-4.186187218249253,-4.540296333081544,-3.6739858203437623
00:01,352,1.7194010211881778,3.3518003588894656,9.11311413521477,-0.1426772194046762,0.13089796382489563,0.16927690747580712,-4.252918440519839,-3.5831609767348023,-3.4795246392394916
00:01,353,2.0523777325184622,2.520839781536857,9.275508039710244,0.26376365065931,-0.14393727710891638,0.4966681925618845,-4.289686972731278,-3.7603506504506816,-3.9078096908302733
00:02,354,1.4107165826997663,2.9572857724450534,9.091653614299604,-0.31185713168994117,0.11062947564654269,-0.10425287495245605,-4.066375955304823,-3.885742532778715,-3.3292200697849244
00:02,355,1.4647700882243972,3.2513941040928653,9.456848885155676,-0.2016554971444638,0.5476905442166851,0.4255113035913396,-3.286665891038646,-3.331572281994881,-3.348187955793003
00:02,356,2.032626652814542,3.275599403620154,9.706965330964481,0.3783963830018361,0.33660663849013334,0.057070479677350405,-4.2447933011868955,-3.596043071733273,-3.4384711423964
00:02,357,1.8539644853350397,2.8236760830547407,9.703707961997464,0.017578293035788117,0.020844116974103988,-0.21743284387527403,-2.557305747744143,-2.708377914187931,-2.21033925969913
00:02,358,1.9960643734895782,2.480553965159954,8.96819203992802,0.06911050146477915,-0.030677772269976145,0.526829286876502,3.7628419492393963,3.7356524569040523,4.0076266801356475
00:02,359,1.886545982951331,3.302889912830429,9.435159791074557,0.4606787713732846,-0.13647454529002084,0.27018336683861777,5.000999682313672,4.791109266576083,5.257627382898169
